"","max iteration times","p_Z","gamma","heterogeneity","n_0","n_1","inter_ratio","inter_strength","alpha_modifier","eta_modifier","method","index","num"
"793",5,10,0,1,12000,12000,1,1,0,1,"IVW","Bias",-0.421908873303599
"794",5,10,0,1,12000,12000,1,1,0,1,"Egger","Bias",-0.361254394525764
"795",5,10,0,1,12000,12000,1,1,0,1,"Weighted median","Bias",-0.420517511587431
"796",5,10,0,1,12000,12000,1,1,0,1,"Weighted mode","Bias",-0.422367074351486
"797",5,10,0,1,12000,12000,1,1,0,1,"MR-RAPS","Bias",-0.419400404507356
"798",5,10,0,1,12000,12000,1,1,0,1,"Contamination Mixture","Bias",-0.42095448383309
"799",5,10,0,1,12000,12000,1,1,0,1,"MR-Robust","Bias",-0.422191696194804
"800",5,10,0,1,12000,12000,1,1,0,1,"MR-Lasso","Bias",-0.421908873303599
"801",5,10,0,1,12000,12000,1,1,0,1,"Trans-OR","Bias",-0.0366804063548649
"802",5,10,0,1,12000,12000,1,1,0,1,"Trans-IPW","Bias",-0.0360192702876474
"803",5,10,0,1,12000,12000,1,1,0,1,"Trans-AIPW","Bias",-0.0360192702876497
"804",5,10,0,1,12000,12000,1,1,0,1,"IVW","SD",0.00854958258083443
"805",5,10,0,1,12000,12000,1,1,0,1,"Egger","SD",0.091988775822492
"806",5,10,0,1,12000,12000,1,1,0,1,"Weighted median","SD",0.0197077255460817
"807",5,10,0,1,12000,12000,1,1,0,1,"Weighted mode","SD",0.0318593839205801
"808",5,10,0,1,12000,12000,1,1,0,1,"MR-RAPS","SD",0.0110812890287207
"809",5,10,0,1,12000,12000,1,1,0,1,"Contamination Mixture","SD",0.00945080298814456
"810",5,10,0,1,12000,12000,1,1,0,1,"MR-Robust","SD",0.0103761872428283
"811",5,10,0,1,12000,12000,1,1,0,1,"MR-Lasso","SD",0.00854958258083445
"812",5,10,0,1,12000,12000,1,1,0,1,"Trans-OR","SD",0.0384712241077649
"813",5,10,0,1,12000,12000,1,1,0,1,"Trans-IPW","SD",0.0359832138551053
"814",5,10,0,1,12000,12000,1,1,0,1,"Trans-AIPW","SD",0.0359832138551065
"815",5,10,0,1,12000,12000,1,1,0,1,"IVW","MSE",0.178080192734618
"816",5,10,0,1,12000,12000,1,1,0,1,"Egger","MSE",0.138966672441497
"817",5,10,0,1,12000,12000,1,1,0,1,"Weighted median","MSE",0.177223371997885
"818",5,10,0,1,12000,12000,1,1,0,1,"Weighted mode","MSE",0.179408965840033
"819",5,10,0,1,12000,12000,1,1,0,1,"MR-RAPS","MSE",0.176019494267472
"820",5,10,0,1,12000,12000,1,1,0,1,"Contamination Mixture","MSE",0.177291995136304
"821",5,10,0,1,12000,12000,1,1,0,1,"MR-Robust","MSE",0.178353493597544
"822",5,10,0,1,12000,12000,1,1,0,1,"MR-Lasso","MSE",0.178080192734618
"823",5,10,0,1,12000,12000,1,1,0,1,"Trans-OR","MSE",0.00282548729470788
"824",5,10,0,1,12000,12000,1,1,0,1,"Trans-IPW","MSE",0.00259217951139684
"825",5,10,0,1,12000,12000,1,1,0,1,"Trans-AIPW","MSE",0.0025921795113971
"826",5,12,0,1,12000,12000,1,1,0,1,"IVW","Bias",-0.424451445227876
"827",5,12,0,1,12000,12000,1,1,0,1,"Egger","Bias",-0.377089883231328
"828",5,12,0,1,12000,12000,1,1,0,1,"Weighted median","Bias",-0.424718315367285
"829",5,12,0,1,12000,12000,1,1,0,1,"Weighted mode","Bias",-0.424150938832767
"830",5,12,0,1,12000,12000,1,1,0,1,"MR-RAPS","Bias",-0.421723636669268
"831",5,12,0,1,12000,12000,1,1,0,1,"Contamination Mixture","Bias",-0.42495448383309
"832",5,12,0,1,12000,12000,1,1,0,1,"MR-Robust","Bias",-0.424639584378533
"833",5,12,0,1,12000,12000,1,1,0,1,"MR-Lasso","Bias",-0.424451445227876
"834",5,12,0,1,12000,12000,1,1,0,1,"Trans-OR","Bias",-0.0367337180254029
"835",5,12,0,1,12000,12000,1,1,0,1,"Trans-IPW","Bias",-0.0366053289895957
"836",5,12,0,1,12000,12000,1,1,0,1,"Trans-AIPW","Bias",-0.0366053289895977
"837",5,12,0,1,12000,12000,1,1,0,1,"IVW","SD",0.0081277186003712
"838",5,12,0,1,12000,12000,1,1,0,1,"Egger","SD",0.0609170731956591
"839",5,12,0,1,12000,12000,1,1,0,1,"Weighted median","SD",0.0170658919127035
"840",5,12,0,1,12000,12000,1,1,0,1,"Weighted mode","SD",0.0331665345323504
"841",5,12,0,1,12000,12000,1,1,0,1,"MR-RAPS","SD",0.0105298167255884
"842",5,12,0,1,12000,12000,1,1,0,1,"Contamination Mixture","SD",0.00828679158801792
"843",5,12,0,1,12000,12000,1,1,0,1,"MR-Robust","SD",0.009923585010182
"844",5,12,0,1,12000,12000,1,1,0,1,"MR-Lasso","SD",0.00812771860037122
"845",5,12,0,1,12000,12000,1,1,0,1,"Trans-OR","SD",0.0343972341359381
"846",5,12,0,1,12000,12000,1,1,0,1,"Trans-IPW","SD",0.0340779449974205
"847",5,12,0,1,12000,12000,1,1,0,1,"Trans-AIPW","SD",0.0340779449974215
"848",5,12,0,1,12000,12000,1,1,0,1,"IVW","MSE",0.180225089165679
"849",5,12,0,1,12000,12000,1,1,0,1,"Egger","MSE",0.145907669842142
"850",5,12,0,1,12000,12000,1,1,0,1,"Weighted median","MSE",0.1806768920752
"851",5,12,0,1,12000,12000,1,1,0,1,"Weighted mode","MSE",0.181004037925603
"852",5,12,0,1,12000,12000,1,1,0,1,"MR-RAPS","MSE",0.177961702765828
"853",5,12,0,1,12000,12000,1,1,0,1,"Contamination Mixture","MSE",0.180654984244671
"854",5,12,0,1,12000,12000,1,1,0,1,"MR-Robust","MSE",0.180417254160628
"855",5,12,0,1,12000,12000,1,1,0,1,"MR-Lasso","MSE",0.180225089165679
"856",5,12,0,1,12000,12000,1,1,0,1,"Trans-OR","MSE",0.00253253575617236
"857",5,12,0,1,12000,12000,1,1,0,1,"Trans-IPW","MSE",0.00250125644568376
"858",5,12,0,1,12000,12000,1,1,0,1,"Trans-AIPW","MSE",0.00250125644568397
"859",5,15,0,1,12000,12000,1,1,0,1,"IVW","Bias",-0.419994972124493
"860",5,15,0,1,12000,12000,1,1,0,1,"Egger","Bias",-0.371027732565878
"861",5,15,0,1,12000,12000,1,1,0,1,"Weighted median","Bias",-0.419081193422783
"862",5,15,0,1,12000,12000,1,1,0,1,"Weighted mode","Bias",-0.408431566325558
"863",5,15,0,1,12000,12000,1,1,0,1,"MR-RAPS","Bias",-0.417072181023815
"864",5,15,0,1,12000,12000,1,1,0,1,"Contamination Mixture","Bias",-0.41895448383309
"865",5,15,0,1,12000,12000,1,1,0,1,"MR-Robust","Bias",-0.419894312476205
"866",5,15,0,1,12000,12000,1,1,0,1,"MR-Lasso","Bias",-0.419994972124493
"867",5,15,0,1,12000,12000,1,1,0,1,"Trans-OR","Bias",-0.0334995703731571
"868",5,15,0,1,12000,12000,1,1,0,1,"Trans-IPW","Bias",-0.0327794919839301
"869",5,15,0,1,12000,12000,1,1,0,1,"Trans-AIPW","Bias",-0.0327794919839314
"870",5,15,0,1,12000,12000,1,1,0,1,"IVW","SD",0.00715993209948849
"871",5,15,0,1,12000,12000,1,1,0,1,"Egger","SD",0.0658983801713273
"872",5,15,0,1,12000,12000,1,1,0,1,"Weighted median","SD",0.0198816854578174
"873",5,15,0,1,12000,12000,1,1,0,1,"Weighted mode","SD",0.0276029536050269
"874",5,15,0,1,12000,12000,1,1,0,1,"MR-RAPS","SD",0.00909288468732842
"875",5,15,0,1,12000,12000,1,1,0,1,"Contamination Mixture","SD",0.00536142527326659
"876",5,15,0,1,12000,12000,1,1,0,1,"MR-Robust","SD",0.00866276343939104
"877",5,15,0,1,12000,12000,1,1,0,1,"MR-Lasso","SD",0.00715993209948849
"878",5,15,0,1,12000,12000,1,1,0,1,"Trans-OR","SD",0.0300556235352799
"879",5,15,0,1,12000,12000,1,1,0,1,"Trans-IPW","SD",0.0308961080456628
"880",5,15,0,1,12000,12000,1,1,0,1,"Trans-AIPW","SD",0.0308961080456636
"881",5,15,0,1,12000,12000,1,1,0,1,"IVW","MSE",0.176447041237523
"882",5,15,0,1,12000,12000,1,1,0,1,"Egger","MSE",0.142004174842181
"883",5,15,0,1,12000,12000,1,1,0,1,"Weighted median","MSE",0.176024328097307
"884",5,15,0,1,12000,12000,1,1,0,1,"Weighted mode","MSE",0.16757826741887
"885",5,15,0,1,12000,12000,1,1,0,1,"MR-RAPS","MSE",0.174031884735899
"886",5,15,0,1,12000,12000,1,1,0,1,"Contamination Mixture","MSE",0.175551604404812
"887",5,15,0,1,12000,12000,1,1,0,1,"MR-Robust","MSE",0.176386277120272
"888",5,15,0,1,12000,12000,1,1,0,1,"MR-Lasso","MSE",0.176447041237523
"889",5,15,0,1,12000,12000,1,1,0,1,"Trans-OR","MSE",0.00202556172128058
"890",5,15,0,1,12000,12000,1,1,0,1,"Trans-IPW","MSE",0.00202906458709381
"891",5,15,0,1,12000,12000,1,1,0,1,"Trans-AIPW","MSE",0.00202906458709394
"892",5,3,0.2,1,12000,12000,1,1,0,1,"IVW","Bias",-0.40691378535318
"893",5,3,0.2,1,12000,12000,1,1,0,1,"Egger","Bias",-0.328280523550006
"894",5,3,0.2,1,12000,12000,1,1,0,1,"Weighted median","Bias",-0.404040800289962
"895",5,3,0.2,1,12000,12000,1,1,0,1,"Weighted mode","Bias",-0.40137627267887
"896",5,3,0.2,1,12000,12000,1,1,0,1,"MR-RAPS","Bias",-0.406535883063905
"897",5,3,0.2,1,12000,12000,1,1,0,1,"Contamination Mixture","Bias",-0.406248028840916
"898",5,3,0.2,1,12000,12000,1,1,0,1,"MR-Robust","Bias",-0.406661313314312
"899",5,3,0.2,1,12000,12000,1,1,0,1,"MR-Lasso","Bias",-0.40691378535318
"900",5,3,0.2,1,12000,12000,1,1,0,1,"Trans-OR","Bias",0.00464120338813316
"901",5,3,0.2,1,12000,12000,1,1,0,1,"Trans-IPW","Bias",0.00240035483089651
"902",5,3,0.2,1,12000,12000,1,1,0,1,"Trans-AIPW","Bias",0.00240035483089644
"903",5,3,0.2,1,12000,12000,1,1,0,1,"IVW","SD",0.0102738092373024
"904",5,3,0.2,1,12000,12000,1,1,0,1,"Egger","SD",0.0414598839582061
"905",5,3,0.2,1,12000,12000,1,1,0,1,"Weighted median","SD",0.010011494899316
"906",5,3,0.2,1,12000,12000,1,1,0,1,"Weighted mode","SD",0.00841801316934593
"907",5,3,0.2,1,12000,12000,1,1,0,1,"MR-RAPS","SD",0.0106779719468094
"908",5,3,0.2,1,12000,12000,1,1,0,1,"Contamination Mixture","SD",0.00711102226485817
"909",5,3,0.2,1,12000,12000,1,1,0,1,"MR-Robust","SD",0.0102348794759671
"910",5,3,0.2,1,12000,12000,1,1,0,1,"MR-Lasso","SD",0.0102738092373023
"911",5,3,0.2,1,12000,12000,1,1,0,1,"Trans-OR","SD",0.00560942646745992
"912",5,3,0.2,1,12000,12000,1,1,0,1,"Trans-IPW","SD",0.0123534413900131
"913",5,3,0.2,1,12000,12000,1,1,0,1,"Trans-AIPW","SD",0.012353441390013
"914",5,3,0.2,1,12000,12000,1,1,0,1,"IVW","MSE",0.165684379866698
"915",5,3,0.2,1,12000,12000,1,1,0,1,"Egger","MSE",0.109487024120094
"916",5,3,0.2,1,12000,12000,1,1,0,1,"Weighted median","MSE",0.163349198329072
"917",5,3,0.2,1,12000,12000,1,1,0,1,"Weighted mode","MSE",0.161173775215302
"918",5,3,0.2,1,12000,12000,1,1,0,1,"MR-RAPS","MSE",0.165385443303446
"919",5,3,0.2,1,12000,12000,1,1,0,1,"Contamination Mixture","MSE",0.165088027574781
"920",5,3,0.2,1,12000,12000,1,1,0,1,"MR-Robust","MSE",0.165478176504408
"921",5,3,0.2,1,12000,12000,1,1,0,1,"MR-Lasso","MSE",0.165684379866698
"922",5,3,0.2,1,12000,12000,1,1,0,1,"Trans-OR","MSE",5.30064341838586e-05
"923",5,3,0.2,1,12000,12000,1,1,0,1,"Trans-IPW","MSE",0.000158369217490696
"924",5,3,0.2,1,12000,12000,1,1,0,1,"Trans-AIPW","MSE",0.000158369217490694
"925",5,3,0.4,1,12000,12000,1,1,0,1,"IVW","Bias",-0.404647215930195
"926",5,3,0.4,1,12000,12000,1,1,0,1,"Egger","Bias",-0.327736062652911
"927",5,3,0.4,1,12000,12000,1,1,0,1,"Weighted median","Bias",-0.401781204013901
"928",5,3,0.4,1,12000,12000,1,1,0,1,"Weighted mode","Bias",-0.398909923542634
"929",5,3,0.4,1,12000,12000,1,1,0,1,"MR-RAPS","Bias",-0.404240279301917
"930",5,3,0.4,1,12000,12000,1,1,0,1,"Contamination Mixture","Bias",-0.405396800253439
"931",5,3,0.4,1,12000,12000,1,1,0,1,"MR-Robust","Bias",-0.404389146183062
"932",5,3,0.4,1,12000,12000,1,1,0,1,"MR-Lasso","Bias",-0.404647215930195
"933",5,3,0.4,1,12000,12000,1,1,0,1,"Trans-OR","Bias",0.00651186538335677
"934",5,3,0.4,1,12000,12000,1,1,0,1,"Trans-IPW","Bias",0.00472181021956675
"935",5,3,0.4,1,12000,12000,1,1,0,1,"Trans-AIPW","Bias",0.00472181021956681
"936",5,3,0.4,1,12000,12000,1,1,0,1,"IVW","SD",0.0102878095339895
"937",5,3,0.4,1,12000,12000,1,1,0,1,"Egger","SD",0.0416010990795681
"938",5,3,0.4,1,12000,12000,1,1,0,1,"Weighted median","SD",0.0101030627381337
"939",5,3,0.4,1,12000,12000,1,1,0,1,"Weighted mode","SD",0.00846957829741377
"940",5,3,0.4,1,12000,12000,1,1,0,1,"MR-RAPS","SD",0.0107207251748522
"941",5,3,0.4,1,12000,12000,1,1,0,1,"Contamination Mixture","SD",0.0103243136141171
"942",5,3,0.4,1,12000,12000,1,1,0,1,"MR-Robust","SD",0.0102487220574548
"943",5,3,0.4,1,12000,12000,1,1,0,1,"MR-Lasso","SD",0.0102878095339896
"944",5,3,0.4,1,12000,12000,1,1,0,1,"Trans-OR","SD",0.00518803814114425
"945",5,3,0.4,1,12000,12000,1,1,0,1,"Trans-IPW","SD",0.0123937202338637
"946",5,3,0.4,1,12000,12000,1,1,0,1,"Trans-AIPW","SD",0.0123937202338637
"947",5,3,0.4,1,12000,12000,1,1,0,1,"IVW","MSE",0.163845208385066
"948",5,3,0.4,1,12000,12000,1,1,0,1,"Egger","MSE",0.109141578207861
"949",5,3,0.4,1,12000,12000,1,1,0,1,"Weighted median","MSE",0.161530207775551
"950",5,3,0.4,1,12000,12000,1,1,0,1,"Weighted mode","MSE",0.159200860857326
"951",5,3,0.4,1,12000,12000,1,1,0,1,"MR-RAPS","MSE",0.163525137358367
"952",5,3,0.4,1,12000,12000,1,1,0,1,"Contamination Mixture","MSE",0.16445315710733
"953",5,3,0.4,1,12000,12000,1,1,0,1,"MR-Robust","MSE",0.163635617854476
"954",5,3,0.4,1,12000,12000,1,1,0,1,"MR-Lasso","MSE",0.163845208385066
"955",5,3,0.4,1,12000,12000,1,1,0,1,"Trans-OR","MSE",6.93201305249277e-05
"956",5,3,0.4,1,12000,12000,1,1,0,1,"Trans-IPW","MSE",0.000175899792984887
"957",5,3,0.4,1,12000,12000,1,1,0,1,"Trans-AIPW","MSE",0.000175899792984887
"958",5,3,0.6,1,12000,12000,1,1,0,1,"IVW","Bias",-0.40238052087456
"959",5,3,0.6,1,12000,12000,1,1,0,1,"Egger","Bias",-0.327190918372827
"960",5,3,0.6,1,12000,12000,1,1,0,1,"Weighted median","Bias",-0.399521834421937
"961",5,3,0.6,1,12000,12000,1,1,0,1,"Weighted mode","Bias",-0.396676462248259
"962",5,3,0.6,1,12000,12000,1,1,0,1,"MR-RAPS","Bias",-0.401944325934308
"963",5,3,0.6,1,12000,12000,1,1,0,1,"Contamination Mixture","Bias",-0.402545685053447
"964",5,3,0.6,1,12000,12000,1,1,0,1,"MR-Robust","Bias",-0.402115960509626
"965",5,3,0.6,1,12000,12000,1,1,0,1,"MR-Lasso","Bias",-0.40238052087456
"966",5,3,0.6,1,12000,12000,1,1,0,1,"Trans-OR","Bias",0.0083826068647519
"967",5,3,0.6,1,12000,12000,1,1,0,1,"Trans-IPW","Bias",0.00704356054591067
"968",5,3,0.6,1,12000,12000,1,1,0,1,"Trans-AIPW","Bias",0.00704356054591078
"969",5,3,0.6,1,12000,12000,1,1,0,1,"IVW","SD",0.0103019952614554
"970",5,3,0.6,1,12000,12000,1,1,0,1,"Egger","SD",0.0417427458412534
"971",5,3,0.6,1,12000,12000,1,1,0,1,"Weighted median","SD",0.0101951294584075
"972",5,3,0.6,1,12000,12000,1,1,0,1,"Weighted mode","SD",0.00846471271865656
"973",5,3,0.6,1,12000,12000,1,1,0,1,"MR-RAPS","SD",0.0107636602128261
"974",5,3,0.6,1,12000,12000,1,1,0,1,"Contamination Mixture","SD",0.0103288694043603
"975",5,3,0.6,1,12000,12000,1,1,0,1,"MR-Robust","SD",0.0102619710525312
"976",5,3,0.6,1,12000,12000,1,1,0,1,"MR-Lasso","SD",0.0103019952614555
"977",5,3,0.6,1,12000,12000,1,1,0,1,"Trans-OR","SD",0.00477920068825789
"978",5,3,0.6,1,12000,12000,1,1,0,1,"Trans-IPW","SD",0.0124341193722799
"979",5,3,0.6,1,12000,12000,1,1,0,1,"Trans-AIPW","SD",0.0124341193722797
"980",5,3,0.6,1,12000,12000,1,1,0,1,"IVW","MSE",0.162016214685649
"981",5,3,0.6,1,12000,12000,1,1,0,1,"Egger","MSE",0.108796353896022
"982",5,3,0.6,1,12000,12000,1,1,0,1,"Weighted median","MSE",0.159721636844543
"983",5,3,0.6,1,12000,12000,1,1,0,1,"Weighted mode","MSE",0.157423867063204
"984",5,3,0.6,1,12000,12000,1,1,0,1,"MR-RAPS","MSE",0.161675097531962
"985",5,3,0.6,1,12000,12000,1,1,0,1,"Contamination Mixture","MSE",0.162149714098321
"986",5,3,0.6,1,12000,12000,1,1,0,1,"MR-Robust","MSE",0.161802553746462
"987",5,3,0.6,1,12000,12000,1,1,0,1,"MR-Lasso","MSE",0.162016214685649
"988",5,3,0.6,1,12000,12000,1,1,0,1,"Trans-OR","MSE",9.31088570676303e-05
"989",5,3,0.6,1,12000,12000,1,1,0,1,"Trans-IPW","MSE",0.000204219069728017
"990",5,3,0.6,1,12000,12000,1,1,0,1,"Trans-AIPW","MSE",0.000204219069728013
"991",5,3,0.8,1,12000,12000,1,1,0,1,"IVW","Bias",-0.400113699511241
"992",5,3,0.8,1,12000,12000,1,1,0,1,"Egger","Bias",-0.326645089005895
"993",5,3,0.8,1,12000,12000,1,1,0,1,"Weighted median","Bias",-0.397262692173055
"994",5,3,0.8,1,12000,12000,1,1,0,1,"Weighted mode","Bias",-0.394364488056363
"995",5,3,0.8,1,12000,12000,1,1,0,1,"MR-RAPS","Bias",-0.399648024011792
"996",5,3,0.8,1,12000,12000,1,1,0,1,"Contamination Mixture","Bias",-0.39969468289425
"997",5,3,0.8,1,12000,12000,1,1,0,1,"MR-Robust","Bias",-0.399841580040483
"998",5,3,0.8,1,12000,12000,1,1,0,1,"MR-Lasso","Bias",-0.400113699511241
"999",5,3,0.8,1,12000,12000,1,1,0,1,"Trans-OR","Bias",0.00538091070985194
"1000",5,3,0.8,1,12000,12000,1,1,0,1,"Trans-IPW","Bias",0.00611572321680669
"1001",5,3,0.8,1,12000,12000,1,1,0,1,"Trans-AIPW","Bias",0.00611572321680687
"1002",5,3,0.8,1,12000,12000,1,1,0,1,"IVW","SD",0.0103163653759321
"1003",5,3,0.8,1,12000,12000,1,1,0,1,"Egger","SD",0.0418848201804735
"1004",5,3,0.8,1,12000,12000,1,1,0,1,"Weighted median","SD",0.0102876709272173
"1005",5,3,0.8,1,12000,12000,1,1,0,1,"Weighted mode","SD",0.00857620815306662
"1006",5,3,0.8,1,12000,12000,1,1,0,1,"MR-RAPS","SD",0.0108067715481152
"1007",5,3,0.8,1,12000,12000,1,1,0,1,"Contamination Mixture","SD",0.0103337101082453
"1008",5,3,0.8,1,12000,12000,1,1,0,1,"MR-Robust","SD",0.0102744951393053
"1009",5,3,0.8,1,12000,12000,1,1,0,1,"MR-Lasso","SD",0.0103163653759321
"1010",5,3,0.8,1,12000,12000,1,1,0,1,"Trans-OR","SD",0.00986960588643392
"1011",5,3,0.8,1,12000,12000,1,1,0,1,"Trans-IPW","SD",0.0100117588016446
"1012",5,3,0.8,1,12000,12000,1,1,0,1,"Trans-AIPW","SD",0.0100117588016445
"1013",5,3,0.8,1,12000,12000,1,1,0,1,"IVW","MSE",0.160197399931142
"1014",5,3,0.8,1,12000,12000,1,1,0,1,"Egger","MSE",0.10845135233322
"1015",5,3,0.8,1,12000,12000,1,1,0,1,"Weighted median","MSE",0.15792348276569
"1016",5,3,0.8,1,12000,12000,1,1,0,1,"Weighted mode","MSE",0.155596900786242
"1017",5,3,0.8,1,12000,12000,1,1,0,1,"MR-RAPS","MSE",0.159835329407823
"1018",5,3,0.8,1,12000,12000,1,1,0,1,"Contamination Mixture","MSE",0.159862625098536
"1019",5,3,0.8,1,12000,12000,1,1,0,1,"MR-Robust","MSE",0.159978854379637
"1020",5,3,0.8,1,12000,12000,1,1,0,1,"MR-Lasso","MSE",0.160197399931142
"1021",5,3,0.8,1,12000,12000,1,1,0,1,"Trans-OR","MSE",0.00012636332042093
"1022",5,3,0.8,1,12000,12000,1,1,0,1,"Trans-IPW","MSE",0.000137637384766897
"1023",5,3,0.8,1,12000,12000,1,1,0,1,"Trans-AIPW","MSE",0.000137637384766897
"1024",5,3,1,1,12000,12000,1,1,0,1,"IVW","Bias",-0.397846751177519
"1025",5,3,1,1,12000,12000,1,1,0,1,"Egger","Bias",-0.326098572892863
"1026",5,3,1,1,12000,12000,1,1,0,1,"Weighted median","Bias",-0.395003777890055
"1027",5,3,1,1,12000,12000,1,1,0,1,"Weighted mode","Bias",-0.392146340271992
"1028",5,3,1,1,12000,12000,1,1,0,1,"MR-RAPS","Bias",-0.397351374517299
"1029",5,3,1,1,12000,12000,1,1,0,1,"Contamination Mixture","Bias",-0.398843793429635
"1030",5,3,1,1,12000,12000,1,1,0,1,"MR-Robust","Bias",-0.397565806896178
"1031",5,3,1,1,12000,12000,1,1,0,1,"MR-Lasso","Bias",-0.397846751177519
"1032",5,3,1,1,12000,12000,1,1,0,1,"Trans-OR","Bias",0.0072383320110762
"1033",5,3,1,1,12000,12000,1,1,0,1,"Trans-IPW","Bias",0.00477286989008159
"1034",5,3,1,1,12000,12000,1,1,0,1,"Trans-AIPW","Bias",0.00477286989008148
"1035",5,3,1,1,12000,12000,1,1,0,1,"IVW","SD",0.010330918828975
"1036",5,3,1,1,12000,12000,1,1,0,1,"Egger","SD",0.0420273180714629
"1037",5,3,1,1,12000,12000,1,1,0,1,"Weighted median","SD",0.0103806638982594
"1038",5,3,1,1,12000,12000,1,1,0,1,"Weighted mode","SD",0.00854911903443828
"1039",5,3,1,1,12000,12000,1,1,0,1,"MR-RAPS","SD",0.0108500537883904
"1040",5,3,1,1,12000,12000,1,1,0,1,"Contamination Mixture","SD",0.0120689934167706
"1041",5,3,1,1,12000,12000,1,1,0,1,"MR-Robust","SD",0.0102861515605704
"1042",5,3,1,1,12000,12000,1,1,0,1,"MR-Lasso","SD",0.010330918828975
"1043",5,3,1,1,12000,12000,1,1,0,1,"Trans-OR","SD",0.00997487204007347
"1044",5,3,1,1,12000,12000,1,1,0,1,"Trans-IPW","SD",0.0128071301997914
"1045",5,3,1,1,12000,12000,1,1,0,1,"Trans-AIPW","SD",0.0128071301997912
"1046",5,3,1,1,12000,12000,1,1,0,1,"IVW","MSE",0.158388765306358
"1047",5,3,1,1,12000,12000,1,1,0,1,"Egger","MSE",0.108106574707042
"1048",5,3,1,1,12000,12000,1,1,0,1,"Weighted median","MSE",0.156135742730384
"1049",5,3,1,1,12000,12000,1,1,0,1,"Weighted mode","MSE",0.153851839624982
"1050",5,3,1,1,12000,12000,1,1,0,1,"MR-RAPS","MSE",0.158005838497998
"1051",5,3,1,1,12000,12000,1,1,0,1,"Contamination Mixture","MSE",0.159222032159435
"1052",5,3,1,1,12000,12000,1,1,0,1,"MR-Robust","MSE",0.158164375726936
"1053",5,3,1,1,12000,12000,1,1,0,1,"MR-Lasso","MSE",0.158388765306358
"1054",5,3,1,1,12000,12000,1,1,0,1,"Trans-OR","MSE",0.00015189152251841
"1055",5,3,1,1,12000,12000,1,1,0,1,"Trans-IPW","MSE",0.000186802870942055
"1056",5,3,1,1,12000,12000,1,1,0,1,"Trans-AIPW","MSE",0.00018680287094205
